TransactionID,PassengerName,FlightNumber,DepartureAirport,ArrivalAirport,DepartureDate,ArrivalDate,TicketPrice,BookingDate,Status,LastVisited
2780,Alice Johnson,BA456,LAX,DXB,2023-04-26 19:00:00,2023-04-27 19:00:00,139.7,2022-04-26 19:00:00,Success,2023-01-02 22:19:00
2781,Alice Johnson,BA456,LAX,CDG,2023-04-26 20:00:00,2023-04-27 20:00:00,803.11,2022-04-26 20:00:00,Pending,2023-01-02 22:20:00
2782,Jane Smith,AA123,LAX,HND,2023-04-26 21:00:00,2023-04-27 21:00:00,282.38,2022-04-26 21:00:00,Success,2023-01-02 22:21:00
2783,Alice Johnson,AA123,ATL,DXB,2023-04-26 22:00:00,2023-04-27 22:00:00,783.58,2022-04-26 22:00:00,Paid,2023-01-02 22:22:00
2784,Jane Smith,BA456,ATL,CDG,2023-04-26 23:00:00,2023-04-27 23:00:00,662.92,2022-04-26 23:00:00,Success,2023-01-02 22:23:00
2785,Jane Smith,DL789,ORD,HND,2023-04-27 00:00:00,2023-04-28 00:00:00,405.62,2022-04-27 00:00:00,Pending,2023-01-02 22:24:00
2786,Bob Brown,AA123,JFK,HND,2023-04-27 01:00:00,2023-04-28 01:00:00,751.38,2022-04-27 01:00:00,Success,2023-01-02 22:25:00
2787,Jane Smith,UA321,JFK,LHR,2023-04-27 02:00:00,2023-04-28 02:00:00,312.69,2022-04-27 02:00:00,Pending,2023-01-02 22:26:00
2788,John Doe,UA321,ATL,DXB,2023-04-27 03:00:00,2023-04-28 03:00:00,297.76,2022-04-27 03:00:00,Paid,2023-01-02 22:27:00
2789,Jane Smith,BA456,JFK,LHR,2023-04-27 04:00:00,2023-04-28 04:00:00,155.57,2022-04-27 04:00:00,Paid,2023-01-02 22:28:00
2790,Bob Brown,UA321,ATL,DXB,2023-04-27 05:00:00,2023-04-28 05:00:00,453.77,2022-04-27 05:00:00,Pending,2023-01-02 22:29:00
2791,Jane Smith,AA123,LAX,DXB,2023-04-27 06:00:00,2023-04-28 06:00:00,187.94,2022-04-27 06:00:00,Success,2023-01-02 22:30:00
2792,John Doe,DL789,ATL,LHR,2023-04-27 07:00:00,2023-04-28 07:00:00,477.55,2022-04-27 07:00:00,Pending,2023-01-02 22:31:00
2793,John Doe,DL789,ORD,LHR,2023-04-27 08:00:00,2023-04-28 08:00:00,108.82,2022-04-27 08:00:00,Pending,2023-01-02 22:32:00
2794,John Doe,DL789,ATL,CDG,2023-04-27 09:00:00,2023-04-28 09:00:00,239.58,2022-04-27 09:00:00,Paid,2023-01-02 22:33:00
2795,Bob Brown,UA321,ATL,DXB,2023-04-27 10:00:00,2023-04-28 10:00:00,939.13,2022-04-27 10:00:00,Success,2023-01-02 22:34:00
2796,Bob Brown,BA456,JFK,CDG,2023-04-27 11:00:00,2023-04-28 11:00:00,816.01,2022-04-27 11:00:00,Pending,2023-01-02 22:35:00
2797,Alice Johnson,UA321,ATL,DXB,2023-04-27 12:00:00,2023-04-28 12:00:00,312.55,2022-04-27 12:00:00,Pending,2023-01-02 22:36:00
2798,Bob Brown,BA456,ORD,HND,2023-04-27 13:00:00,2023-04-28 13:00:00,746.46,2022-04-27 13:00:00,Success,2023-01-02 22:37:00
2799,John Doe,DL789,ATL,CDG,2023-04-27 14:00:00,2023-04-28 14:00:00,701.63,2022-04-27 14:00:00,Paid,2023-01-02 22:38:00
2800,John Doe,AA123,ATL,LHR,2023-04-27 15:00:00,2023-04-28 15:00:00,259.23,2022-04-27 15:00:00,Paid,2023-01-02 22:39:00
2801,Bob Brown,UA321,LAX,HND,2023-04-27 16:00:00,2023-04-28 16:00:00,433.95,2022-04-27 16:00:00,Success,2023-01-02 22:40:00
2802,Jane Smith,AA123,ATL,LHR,2023-04-27 17:00:00,2023-04-28 17:00:00,922.34,2022-04-27 17:00:00,Paid,2023-01-02 22:41:00
2803,Bob Brown,DL789,ATL,HND,2023-04-27 18:00:00,2023-04-28 18:00:00,764.85,2022-04-27 18:00:00,Paid,2023-01-02 22:42:00
2804,Bob Brown,BA456,ATL,HND,2023-04-27 19:00:00,2023-04-28 19:00:00,784.31,2022-04-27 19:00:00,Success,2023-01-02 22:43:00
2805,John Doe,AA123,ORD,CDG,2023-04-27 20:00:00,2023-04-28 20:00:00,607.5,2022-04-27 20:00:00,Success,2023-01-02 22:44:00
2806,Alice Johnson,UA321,JFK,LHR,2023-04-27 21:00:00,2023-04-28 21:00:00,698.99,2022-04-27 21:00:00,Paid,2023-01-02 22:45:00
2807,John Doe,AA123,LAX,CDG,2023-04-27 22:00:00,2023-04-28 22:00:00,557.86,2022-04-27 22:00:00,Paid,2023-01-02 22:46:00
2808,Alice Johnson,AA123,LAX,HND,2023-04-27 23:00:00,2023-04-28 23:00:00,766.8,2022-04-27 23:00:00,Pending,2023-01-02 22:47:00
2809,John Doe,UA321,ATL,DXB,2023-04-28 00:00:00,2023-04-29 00:00:00,759.45,2022-04-28 00:00:00,Paid,2023-01-02 22:48:00
2810,Bob Brown,BA456,ATL,DXB,2023-04-28 01:00:00,2023-04-29 01:00:00,127.97,2022-04-28 01:00:00,Pending,2023-01-02 22:49:00
2811,John Doe,UA321,JFK,HND,2023-04-28 02:00:00,2023-04-29 02:00:00,668.6,2022-04-28 02:00:00,Success,2023-01-02 22:50:00
2812,John Doe,DL789,ATL,LHR,2023-04-28 03:00:00,2023-04-29 03:00:00,666.83,2022-04-28 03:00:00,Pending,2023-01-02 22:51:00
2813,John Doe,BA456,ORD,LHR,2023-04-28 04:00:00,2023-04-29 04:00:00,160.59,2022-04-28 04:00:00,Paid,2023-01-02 22:52:00
2814,Bob Brown,AA123,JFK,LHR,2023-04-28 05:00:00,2023-04-29 05:00:00,469.34,2022-04-28 05:00:00,Pending,2023-01-02 22:53:00
2815,Bob Brown,UA321,ATL,DXB,2023-04-28 06:00:00,2023-04-29 06:00:00,908.91,2022-04-28 06:00:00,Paid,2023-01-02 22:54:00
2816,Bob Brown,DL789,JFK,CDG,2023-04-28 07:00:00,2023-04-29 07:00:00,958.09,2022-04-28 07:00:00,Paid,2023-01-02 22:55:00
2817,Bob Brown,UA321,LAX,LHR,2023-04-28 08:00:00,2023-04-29 08:00:00,803.99,2022-04-28 08:00:00,Paid,2023-01-02 22:56:00
2818,Alice Johnson,BA456,ATL,CDG,2023-04-28 09:00:00,2023-04-29 09:00:00,236.32,2022-04-28 09:00:00,Success,2023-01-02 22:57:00
2819,Alice Johnson,DL789,JFK,LHR,2023-04-28 10:00:00,2023-04-29 10:00:00,437.25,2022-04-28 10:00:00,Pending,2023-01-02 22:58:00
2820,Jane Smith,AA123,JFK,LHR,2023-04-28 11:00:00,2023-04-29 11:00:00,264.3,2022-04-28 11:00:00,Pending,2023-01-02 22:59:00
2821,Bob Brown,BA456,ATL,LHR,2023-04-28 12:00:00,2023-04-29 12:00:00,686.92,2022-04-28 12:00:00,Pending,2023-01-02 23:00:00
2822,Alice Johnson,DL789,JFK,CDG,2023-04-28 13:00:00,2023-04-29 13:00:00,795.83,2022-04-28 13:00:00,Pending,2023-01-02 23:01:00
2823,John Doe,BA456,ATL,CDG,2023-04-28 14:00:00,2023-04-29 14:00:00,895.39,2022-04-28 14:00:00,Paid,2023-01-02 23:02:00
2824,Bob Brown,AA123,ATL,CDG,2023-04-28 15:00:00,2023-04-29 15:00:00,874.58,2022-04-28 15:00:00,Pending,2023-01-02 23:03:00
2825,Jane Smith,DL789,ORD,HND,2023-04-28 16:00:00,2023-04-29 16:00:00,189.29,2022-04-28 16:00:00,Pending,2023-01-02 23:04:00
2826,Jane Smith,UA321,ORD,DXB,2023-04-28 17:00:00,2023-04-29 17:00:00,213.11,2022-04-28 17:00:00,Success,2023-01-02 23:05:00
2827,Jane Smith,UA321,JFK,HND,2023-04-28 18:00:00,2023-04-29 18:00:00,918.7,2022-04-28 18:00:00,Success,2023-01-02 23:06:00
2828,John Doe,AA123,JFK,DXB,2023-04-28 19:00:00,2023-04-29 19:00:00,859.41,2022-04-28 19:00:00,Pending,2023-01-02 23:07:00
2829,Alice Johnson,DL789,JFK,HND,2023-04-28 20:00:00,2023-04-29 20:00:00,514.34,2022-04-28 20:00:00,Success,2023-01-02 23:08:00
2830,John Doe,AA123,LAX,DXB,2023-04-28 21:00:00,2023-04-29 21:00:00,487.05,2022-04-28 21:00:00,Success,2023-01-02 23:09:00
2831,Bob Brown,AA123,ATL,CDG,2023-04-28 22:00:00,2023-04-29 22:00:00,597.52,2022-04-28 22:00:00,Success,2023-01-02 23:10:00
2832,Jane Smith,BA456,ATL,DXB,2023-04-28 23:00:00,2023-04-29 23:00:00,636.97,2022-04-28 23:00:00,Paid,2023-01-02 23:11:00
2833,John Doe,UA321,LAX,LHR,2023-04-29 00:00:00,2023-04-30 00:00:00,328.79,2022-04-29 00:00:00,Success,2023-01-02 23:12:00
2834,John Doe,AA123,LAX,CDG,2023-04-29 01:00:00,2023-04-30 01:00:00,463.37,2022-04-29 01:00:00,Success,2023-01-02 23:13:00
2835,Alice Johnson,BA456,JFK,HND,2023-04-29 02:00:00,2023-04-30 02:00:00,657.72,2022-04-29 02:00:00,Pending,2023-01-02 23:14:00
2836,Alice Johnson,AA123,ATL,LHR,2023-04-29 03:00:00,2023-04-30 03:00:00,285.64,2022-04-29 03:00:00,Pending,2023-01-02 23:15:00
2837,Jane Smith,AA123,ORD,LHR,2023-04-29 04:00:00,2023-04-30 04:00:00,998.95,2022-04-29 04:00:00,Paid,2023-01-02 23:16:00
2838,John Doe,AA123,ORD,CDG,2023-04-29 05:00:00,2023-04-30 05:00:00,354.65,2022-04-29 05:00:00,Success,2023-01-02 23:17:00
2839,John Doe,UA321,LAX,LHR,2023-04-29 06:00:00,2023-04-30 06:00:00,597.17,2022-04-29 06:00:00,Pending,2023-01-02 23:18:00
2840,Alice Johnson,DL789,LAX,CDG,2023-04-29 07:00:00,2023-04-30 07:00:00,598.74,2022-04-29 07:00:00,Paid,2023-01-02 23:19:00
2841,John Doe,UA321,ATL,DXB,2023-04-29 08:00:00,2023-04-30 08:00:00,506.34,2022-04-29 08:00:00,Pending,2023-01-02 23:20:00
2842,John Doe,BA456,ATL,CDG,2023-04-29 09:00:00,2023-04-30 09:00:00,317.39,2022-04-29 09:00:00,Pending,2023-01-02 23:21:00
2843,John Doe,DL789,ORD,CDG,2023-04-29 10:00:00,2023-04-30 10:00:00,608.82,2022-04-29 10:00:00,Success,2023-01-02 23:22:00
2844,Alice Johnson,BA456,ATL,HND,2023-04-29 11:00:00,2023-04-30 11:00:00,181.91,2022-04-29 11:00:00,Pending,2023-01-02 23:23:00
2845,Jane Smith,AA123,JFK,LHR,2023-04-29 12:00:00,2023-04-30 12:00:00,448.23,2022-04-29 12:00:00,Success,2023-01-02 23:24:00
2846,Bob Brown,DL789,LAX,HND,2023-04-29 13:00:00,2023-04-30 13:00:00,301.83,2022-04-29 13:00:00,Success,2023-01-02 23:25:00
2847,Jane Smith,BA456,ORD,HND,2023-04-29 14:00:00,2023-04-30 14:00:00,211.76,2022-04-29 14:00:00,Pending,2023-01-02 23:26:00
2848,Bob Brown,AA123,ORD,HND,2023-04-29 15:00:00,2023-04-30 15:00:00,932.93,2022-04-29 15:00:00,Paid,2023-01-02 23:27:00
2849,John Doe,BA456,JFK,HND,2023-04-29 16:00:00,2023-04-30 16:00:00,729.95,2022-04-29 16:00:00,Pending,2023-01-02 23:28:00
2850,Jane Smith,BA456,ATL,HND,2023-04-29 17:00:00,2023-04-30 17:00:00,251.95,2022-04-29 17:00:00,Paid,2023-01-02 23:29:00
2851,Bob Brown,UA321,ATL,LHR,2023-04-29 18:00:00,2023-04-30 18:00:00,954.46,2022-04-29 18:00:00,Pending,2023-01-02 23:30:00
2852,Alice Johnson,AA123,LAX,LHR,2023-04-29 19:00:00,2023-04-30 19:00:00,294.39,2022-04-29 19:00:00,Success,2023-01-02 23:31:00
2853,Alice Johnson,UA321,JFK,LHR,2023-04-29 20:00:00,2023-04-30 20:00:00,312.05,2022-04-29 20:00:00,Paid,2023-01-02 23:32:00
2854,Jane Smith,DL789,ORD,HND,2023-04-29 21:00:00,2023-04-30 21:00:00,219.94,2022-04-29 21:00:00,Pending,2023-01-02 23:33:00
2855,Jane Smith,AA123,JFK,LHR,2023-04-29 22:00:00,2023-04-30 22:00:00,755.07,2022-04-29 22:00:00,Pending,2023-01-02 23:34:00
2856,John Doe,UA321,ORD,HND,2023-04-29 23:00:00,2023-04-30 23:00:00,613.79,2022-04-29 23:00:00,Success,2023-01-02 23:35:00
2857,Jane Smith,UA321,JFK,LHR,2023-04-30 00:00:00,2023-05-01 00:00:00,152.43,2022-04-30 00:00:00,Pending,2023-01-02 23:36:00
2858,John Doe,DL789,ATL,LHR,2023-04-30 01:00:00,2023-05-01 01:00:00,122.77,2022-04-30 01:00:00,Success,2023-01-02 23:37:00
2859,John Doe,BA456,ORD,LHR,2023-04-30 02:00:00,2023-05-01 02:00:00,579.39,2022-04-30 02:00:00,Paid,2023-01-02 23:38:00
2860,Alice Johnson,BA456,LAX,LHR,2023-04-30 03:00:00,2023-05-01 03:00:00,686.38,2022-04-30 03:00:00,Pending,2023-01-02 23:39:00
2861,Alice Johnson,BA456,JFK,CDG,2023-04-30 04:00:00,2023-05-01 04:00:00,840.59,2022-04-30 04:00:00,Pending,2023-01-02 23:40:00
2862,Bob Brown,DL789,ATL,LHR,2023-04-30 05:00:00,2023-05-01 05:00:00,530.45,2022-04-30 05:00:00,Success,2023-01-02 23:41:00
2863,Alice Johnson,UA321,ORD,LHR,2023-04-30 06:00:00,2023-05-01 06:00:00,708.88,2022-04-30 06:00:00,Success,2023-01-02 23:42:00
2864,Alice Johnson,AA123,ATL,CDG,2023-04-30 07:00:00,2023-05-01 07:00:00,760.29,2022-04-30 07:00:00,Pending,2023-01-02 23:43:00
2865,Jane Smith,DL789,JFK,DXB,2023-04-30 08:00:00,2023-05-01 08:00:00,651.75,2022-04-30 08:00:00,Paid,2023-01-02 23:44:00
2866,Alice Johnson,BA456,LAX,DXB,2023-04-30 09:00:00,2023-05-01 09:00:00,416.99,2022-04-30 09:00:00,Success,2023-01-02 23:45:00
2867,Bob Brown,BA456,LAX,CDG,2023-04-30 10:00:00,2023-05-01 10:00:00,218.71,2022-04-30 10:00:00,Paid,2023-01-02 23:46:00
2868,Jane Smith,AA123,JFK,DXB,2023-04-30 11:00:00,2023-05-01 11:00:00,682.78,2022-04-30 11:00:00,Paid,2023-01-02 23:47:00
2869,Bob Brown,DL789,ORD,LHR,2023-04-30 12:00:00,2023-05-01 12:00:00,791.83,2022-04-30 12:00:00,Paid,2023-01-02 23:48:00
2870,Alice Johnson,BA456,ATL,HND,2023-04-30 13:00:00,2023-05-01 13:00:00,270.84,2022-04-30 13:00:00,Success,2023-01-02 23:49:00
2871,Bob Brown,DL789,ATL,HND,2023-04-30 14:00:00,2023-05-01 14:00:00,545.38,2022-04-30 14:00:00,Success,2023-01-02 23:50:00
2872,Jane Smith,UA321,ORD,LHR,2023-04-30 15:00:00,2023-05-01 15:00:00,457.52,2022-04-30 15:00:00,Paid,2023-01-02 23:51:00
2873,John Doe,DL789,JFK,LHR,2023-04-30 16:00:00,2023-05-01 16:00:00,285.13,2022-04-30 16:00:00,Success,2023-01-02 23:52:00
2874,Bob Brown,UA321,ATL,DXB,2023-04-30 17:00:00,2023-05-01 17:00:00,320.78,2022-04-30 17:00:00,Pending,2023-01-02 23:53:00
2875,Bob Brown,AA123,ATL,CDG,2023-04-30 18:00:00,2023-05-01 18:00:00,313.91,2022-04-30 18:00:00,Paid,2023-01-02 23:54:00
2876,Jane Smith,UA321,JFK,HND,2023-04-30 19:00:00,2023-05-01 19:00:00,477.04,2022-04-30 19:00:00,Pending,2023-01-02 23:55:00
2877,Jane Smith,UA321,ATL,LHR,2023-04-30 20:00:00,2023-05-01 20:00:00,451.42,2022-04-30 20:00:00,Success,2023-01-02 23:56:00
2878,Bob Brown,AA123,ORD,CDG,2023-04-30 21:00:00,2023-05-01 21:00:00,598.76,2022-04-30 21:00:00,Pending,2023-01-02 23:57:00
2879,Alice Johnson,BA456,ORD,CDG,2023-04-30 22:00:00,2023-05-01 22:00:00,183.89,2022-04-30 22:00:00,Paid,2023-01-02 23:58:00
2880,Bob Brown,AA123,JFK,LHR,2023-04-30 23:00:00,2023-05-01 23:00:00,623.13,2022-04-30 23:00:00,Pending,2023-01-02 23:59:00
2881,Jane Smith,DL789,JFK,CDG,2023-05-01 00:00:00,2023-05-02 00:00:00,119.66,2022-05-01 00:00:00,Success,2023-01-03 00:00:00
2882,John Doe,AA123,ORD,HND,2023-05-01 01:00:00,2023-05-02 01:00:00,331.64,2022-05-01 01:00:00,Pending,2023-01-03 00:01:00
2883,John Doe,DL789,JFK,HND,2023-05-01 02:00:00,2023-05-02 02:00:00,551.92,2022-05-01 02:00:00,Paid,2023-01-03 00:02:00
2884,Alice Johnson,BA456,ORD,CDG,2023-05-01 03:00:00,2023-05-02 03:00:00,718.24,2022-05-01 03:00:00,Pending,2023-01-03 00:03:00
2885,Bob Brown,DL789,ORD,LHR,2023-05-01 04:00:00,2023-05-02 04:00:00,794.14,2022-05-01 04:00:00,Success,2023-01-03 00:04:00
2886,John Doe,AA123,ORD,CDG,2023-05-01 05:00:00,2023-05-02 05:00:00,132.01,2022-05-01 05:00:00,Success,2023-01-03 00:05:00
2887,Bob Brown,AA123,ATL,DXB,2023-05-01 06:00:00,2023-05-02 06:00:00,583.74,2022-05-01 06:00:00,Pending,2023-01-03 00:06:00
2888,Jane Smith,BA456,JFK,LHR,2023-05-01 07:00:00,2023-05-02 07:00:00,418.99,2022-05-01 07:00:00,Paid,2023-01-03 00:07:00
2889,John Doe,AA123,ATL,LHR,2023-05-01 08:00:00,2023-05-02 08:00:00,725.42,2022-05-01 08:00:00,Pending,2023-01-03 00:08:00
2890,Alice Johnson,BA456,JFK,LHR,2023-05-01 09:00:00,2023-05-02 09:00:00,355.4,2022-05-01 09:00:00,Paid,2023-01-03 00:09:00
2891,Jane Smith,BA456,LAX,HND,2023-05-01 10:00:00,2023-05-02 10:00:00,769.35,2022-05-01 10:00:00,Pending,2023-01-03 00:10:00
2892,Alice Johnson,AA123,ATL,LHR,2023-05-01 11:00:00,2023-05-02 11:00:00,642.01,2022-05-01 11:00:00,Success,2023-01-03 00:11:00
2893,Jane Smith,UA321,ATL,LHR,2023-05-01 12:00:00,2023-05-02 12:00:00,810.71,2022-05-01 12:00:00,Paid,2023-01-03 00:12:00
2894,John Doe,DL789,ATL,HND,2023-05-01 13:00:00,2023-05-02 13:00:00,985.95,2022-05-01 13:00:00,Paid,2023-01-03 00:13:00
2895,Alice Johnson,UA321,LAX,HND,2023-05-01 14:00:00,2023-05-02 14:00:00,917.73,2022-05-01 14:00:00,Paid,2023-01-03 00:14:00
2896,Alice Johnson,BA456,JFK,HND,2023-05-01 15:00:00,2023-05-02 15:00:00,633.96,2022-05-01 15:00:00,Success,2023-01-03 00:15:00
2897,Jane Smith,DL789,LAX,LHR,2023-05-01 16:00:00,2023-05-02 16:00:00,904.39,2022-05-01 16:00:00,Success,2023-01-03 00:16:00
2898,Alice Johnson,UA321,JFK,LHR,2023-05-01 17:00:00,2023-05-02 17:00:00,237.78,2022-05-01 17:00:00,Success,2023-01-03 00:17:00
2899,Jane Smith,AA123,JFK,HND,2023-05-01 18:00:00,2023-05-02 18:00:00,138.73,2022-05-01 18:00:00,Pending,2023-01-03 00:18:00
2900,Jane Smith,UA321,JFK,HND,2023-05-01 19:00:00,2023-05-02 19:00:00,579.82,2022-05-01 19:00:00,Pending,2023-01-03 00:19:00
2901,Jane Smith,DL789,JFK,DXB,2023-05-01 20:00:00,2023-05-02 20:00:00,976.93,2022-05-01 20:00:00,Pending,2023-01-03 00:20:00
2902,Jane Smith,DL789,JFK,HND,2023-05-01 21:00:00,2023-05-02 21:00:00,738.76,2022-05-01 21:00:00,Paid,2023-01-03 00:21:00
2903,John Doe,DL789,LAX,CDG,2023-05-01 22:00:00,2023-05-02 22:00:00,374.63,2022-05-01 22:00:00,Paid,2023-01-03 00:22:00
2904,Jane Smith,DL789,ATL,DXB,2023-05-01 23:00:00,2023-05-02 23:00:00,701.89,2022-05-01 23:00:00,Paid,2023-01-03 00:23:00
2905,Bob Brown,UA321,LAX,HND,2023-05-02 00:00:00,2023-05-03 00:00:00,135.92,2022-05-02 00:00:00,Paid,2023-01-03 00:24:00
2906,Alice Johnson,AA123,ATL,HND,2023-05-02 01:00:00,2023-05-03 01:00:00,523.56,2022-05-02 01:00:00,Success,2023-01-03 00:25:00
2907,Bob Brown,AA123,ATL,HND,2023-05-02 02:00:00,2023-05-03 02:00:00,313.53,2022-05-02 02:00:00,Paid,2023-01-03 00:26:00
2908,John Doe,DL789,ORD,HND,2023-05-02 03:00:00,2023-05-03 03:00:00,144.28,2022-05-02 03:00:00,Pending,2023-01-03 00:27:00
2909,Bob Brown,AA123,ATL,CDG,2023-05-02 04:00:00,2023-05-03 04:00:00,324.92,2022-05-02 04:00:00,Pending,2023-01-03 00:28:00
2910,Alice Johnson,UA321,LAX,HND,2023-05-02 05:00:00,2023-05-03 05:00:00,750.21,2022-05-02 05:00:00,Success,2023-01-03 00:29:00
2911,Bob Brown,AA123,ORD,LHR,2023-05-02 06:00:00,2023-05-03 06:00:00,596.07,2022-05-02 06:00:00,Paid,2023-01-03 00:30:00
2912,John Doe,BA456,JFK,DXB,2023-05-02 07:00:00,2023-05-03 07:00:00,121.09,2022-05-02 07:00:00,Success,2023-01-03 00:31:00
2913,Jane Smith,AA123,JFK,HND,2023-05-02 08:00:00,2023-05-03 08:00:00,468.76,2022-05-02 08:00:00,Success,2023-01-03 00:32:00
2914,Bob Brown,DL789,ATL,LHR,2023-05-02 09:00:00,2023-05-03 09:00:00,776.95,2022-05-02 09:00:00,Pending,2023-01-03 00:33:00
2915,John Doe,AA123,JFK,CDG,2023-05-02 10:00:00,2023-05-03 10:00:00,959.14,2022-05-02 10:00:00,Success,2023-01-03 00:34:00
2916,John Doe,AA123,JFK,DXB,2023-05-02 11:00:00,2023-05-03 11:00:00,886.92,2022-05-02 11:00:00,Success,2023-01-03 00:35:00
2917,Alice Johnson,AA123,ORD,HND,2023-05-02 12:00:00,2023-05-03 12:00:00,101.37,2022-05-02 12:00:00,Pending,2023-01-03 00:36:00
2918,Alice Johnson,AA123,LAX,DXB,2023-05-02 13:00:00,2023-05-03 13:00:00,296.83,2022-05-02 13:00:00,Pending,2023-01-03 00:37:00
2919,Bob Brown,BA456,JFK,HND,2023-05-02 14:00:00,2023-05-03 14:00:00,286.96,2022-05-02 14:00:00,Paid,2023-01-03 00:38:00
2920,Jane Smith,UA321,JFK,CDG,2023-05-02 15:00:00,2023-05-03 15:00:00,471.79,2022-05-02 15:00:00,Pending,2023-01-03 00:39:00
2921,John Doe,DL789,LAX,CDG,2023-05-02 16:00:00,2023-05-03 16:00:00,681.18,2022-05-02 16:00:00,Success,2023-01-03 00:40:00
2922,Bob Brown,DL789,ORD,DXB,2023-05-02 17:00:00,2023-05-03 17:00:00,237.76,2022-05-02 17:00:00,Pending,2023-01-03 00:41:00
2923,John Doe,AA123,ORD,DXB,2023-05-02 18:00:00,2023-05-03 18:00:00,924.11,2022-05-02 18:00:00,Success,2023-01-03 00:42:00
2924,John Doe,UA321,JFK,DXB,2023-05-02 19:00:00,2023-05-03 19:00:00,799.41,2022-05-02 19:00:00,Pending,2023-01-03 00:43:00
2925,Jane Smith,AA123,ATL,CDG,2023-05-02 20:00:00,2023-05-03 20:00:00,477.4,2022-05-02 20:00:00,Paid,2023-01-03 00:44:00
2926,Jane Smith,BA456,LAX,LHR,2023-05-02 21:00:00,2023-05-03 21:00:00,625.59,2022-05-02 21:00:00,Paid,2023-01-03 00:45:00
2927,Bob Brown,UA321,ORD,DXB,2023-05-02 22:00:00,2023-05-03 22:00:00,587.62,2022-05-02 22:00:00,Success,2023-01-03 00:46:00
2928,Jane Smith,UA321,JFK,HND,2023-05-02 23:00:00,2023-05-03 23:00:00,624.01,2022-05-02 23:00:00,Paid,2023-01-03 00:47:00
2929,Jane Smith,UA321,ORD,CDG,2023-05-03 00:00:00,2023-05-04 00:00:00,874.1,2022-05-03 00:00:00,Success,2023-01-03 00:48:00
2930,Bob Brown,UA321,JFK,DXB,2023-05-03 01:00:00,2023-05-04 01:00:00,280.11,2022-05-03 01:00:00,Pending,2023-01-03 00:49:00
2931,Jane Smith,AA123,LAX,CDG,2023-05-03 02:00:00,2023-05-04 02:00:00,715.34,2022-05-03 02:00:00,Paid,2023-01-03 00:50:00
2932,Alice Johnson,BA456,ATL,DXB,2023-05-03 03:00:00,2023-05-04 03:00:00,196.33,2022-05-03 03:00:00,Pending,2023-01-03 00:51:00
2933,John Doe,UA321,LAX,CDG,2023-05-03 04:00:00,2023-05-04 04:00:00,513.25,2022-05-03 04:00:00,Pending,2023-01-03 00:52:00
2934,John Doe,DL789,ORD,CDG,2023-05-03 05:00:00,2023-05-04 05:00:00,672.25,2022-05-03 05:00:00,Success,2023-01-03 00:53:00
2935,John Doe,DL789,ORD,DXB,2023-05-03 06:00:00,2023-05-04 06:00:00,111.25,2022-05-03 06:00:00,Success,2023-01-03 00:54:00
2936,John Doe,BA456,ORD,HND,2023-05-03 07:00:00,2023-05-04 07:00:00,197.26,2022-05-03 07:00:00,Paid,2023-01-03 00:55:00
2937,Bob Brown,DL789,ATL,CDG,2023-05-03 08:00:00,2023-05-04 08:00:00,182.14,2022-05-03 08:00:00,Pending,2023-01-03 00:56:00
2938,John Doe,AA123,LAX,HND,2023-05-03 09:00:00,2023-05-04 09:00:00,437.22,2022-05-03 09:00:00,Pending,2023-01-03 00:57:00
2939,John Doe,AA123,JFK,HND,2023-05-03 10:00:00,2023-05-04 10:00:00,659.81,2022-05-03 10:00:00,Pending,2023-01-03 00:58:00
2940,John Doe,BA456,LAX,CDG,2023-05-03 11:00:00,2023-05-04 11:00:00,996.37,2022-05-03 11:00:00,Paid,2023-01-03 00:59:00
2941,John Doe,UA321,LAX,CDG,2023-05-03 12:00:00,2023-05-04 12:00:00,328.67,2022-05-03 12:00:00,Pending,2023-01-03 01:00:00
2942,Alice Johnson,DL789,ATL,CDG,2023-05-03 13:00:00,2023-05-04 13:00:00,222.36,2022-05-03 13:00:00,Pending,2023-01-03 01:01:00
2943,John Doe,DL789,LAX,HND,2023-05-03 14:00:00,2023-05-04 14:00:00,473.29,2022-05-03 14:00:00,Pending,2023-01-03 01:02:00
2944,Alice Johnson,BA456,ORD,CDG,2023-05-03 15:00:00,2023-05-04 15:00:00,231.38,2022-05-03 15:00:00,Pending,2023-01-03 01:03:00
2945,Bob Brown,BA456,ATL,CDG,2023-05-03 16:00:00,2023-05-04 16:00:00,122.09,2022-05-03 16:00:00,Paid,2023-01-03 01:04:00
2946,Jane Smith,DL789,ORD,CDG,2023-05-03 17:00:00,2023-05-04 17:00:00,607.56,2022-05-03 17:00:00,Paid,2023-01-03 01:05:00
2947,John Doe,UA321,ORD,CDG,2023-05-03 18:00:00,2023-05-04 18:00:00,891.62,2022-05-03 18:00:00,Pending,2023-01-03 01:06:00
2948,Jane Smith,BA456,LAX,DXB,2023-05-03 19:00:00,2023-05-04 19:00:00,874.77,2022-05-03 19:00:00,Pending,2023-01-03 01:07:00
2949,Jane Smith,AA123,JFK,CDG,2023-05-03 20:00:00,2023-05-04 20:00:00,190.71,2022-05-03 20:00:00,Paid,2023-01-03 01:08:00
2950,Bob Brown,DL789,LAX,HND,2023-05-03 21:00:00,2023-05-04 21:00:00,232.73,2022-05-03 21:00:00,Paid,2023-01-03 01:09:00
